"pagos","gratis","carga.paga","carga.gratis","correio"
504,0,282,0,0
20157,676,132087,1792,0
3831,6,6277,166,0
24,0,0,0,0
4682,11,4897,0,0
5727,24,6054,28,0
4131,18,4025,0,0
3374,14,25355,25,0
9342,217,47871,3756,0
1126,5,2505,0,0
7826,29,3043,0,0
3000,7,973,0,0
6809,89,48149,63,0
0,0,0,0,0
409,3,27,0,0
6964,57,21597,20,0
19448,193,62830,63,0
2,0,0,0,0
5395,23,1180,0,0
5580,7,7074,0,0
19117,96,31631,242,11116
1875,0,0,0,0
4969,15,30336,2,0
11016,63,130557,170,0
21314,389,112760,268,205
19779,163,39160,7,0
7008,46,48762,8,0
25898,647,95564,185,0
13751,116,604302,565,0
13621,102,9413,964,0
13821,280,11543,13,0
30632,267,286699,1402,118
17767,632,215057,207,126
7111,57,23167,3,0
2257,9,5696,2,0
7938,39,49407,219,0
6334,96,2738,0,0
19374,66,43495,305,0
150,1,0,0,0
33267,493,97543,552,0
7187,41,5198,4,0
2594,9,14397,7,0
29690,227,263399,1139,0
3113,19,2738,23,0
19259,62,92276,445,0
9289,23,82763,21,0
2598,41,302,0,0
30447,173,213708,838,0
2984,3,21541,44,0
3153,16,4634,0,0
9157,37,40621,30,0
18404,225,361633,2168,15643
6177,50,87741,10,0
10020,107,193919,694,5764
929,0,0,0,0
9139,31,9801,6,518
2368,5,13062,167,0
3186,17,15417,122,0
2952,8,2376,402,0
297,0,993,85,0
2427,6,1971,110,0
2284,0,1170,4,0
3605,16,0,0,0
4392,13,8473,27,0
3842,8,2708,0,0
7630,50,23436,802,0
0,0,0,0,0
0,0,0,0,0
4,0,0,0,0
0,0,0,0,0
10,0,0,0,0
8294,84,36480,306,0
24,0,117,0,0
10326,79,50225,2,0
0,0,0,0,0
2,0,0,0,0
0,0,0,0,0
6947,71,16294,17,0
0,0,0,0,0
7051,132,16441,133,0
3618,6,2393,32,0
4802,16,955,69,0
55,0,0,0,0
5070,6,0,0,0
19888,62,8692,4,0
0,0,0,0,0
393,0,0,0,0
0,0,0,0,0
452,2,0,0,0
165,0,0,0,0
2908,11,1634,0,0
3556,9,3113,5,0
32,0,70,0,0
15335,204,56418,896,0
53,0,75,0,0
12737,137,26540,91,0
0,0,0,0,0
504,0,6493,0,0
5525,34,16312,38,0
33159,543,228589,1063,0
403,2,48,0,0
28025,682,90478,5875,0
21,0,2,0,0
5395,23,27090,184,0
34,0,32,0,0
3602,9,17587,12,0
0,0,0,0,0
3520,5,879,0,0
2933,9,196,0,0
7560,38,770,0,0
0,0,0,0,0
545,4,0,0,0
6741,26,8305,40,0
2856,6,2512,1,0
0,0,0,0,0
97,0,0,0,0
6245,21,12977,16,0
587,0,0,0,0
10615,59,89487,374,0
2219,1,7829,0,0
3494,10,11420,13,0
11,0,0,0,0
30472,219,241004,228,0
0,0,0,0,0
255,0,0,0,0
1,0,0,0,0
3718,15,9730,231,0
2,0,0,0,0
18077,120,30295,80,0
9500,42,6363,1,0
0,0,0,0,0
3633,44,1063,3,0
157,1,455,0,0
69305,902,27960,3849,0
0,0,0,0,0
0,0,0,0,0
11523,356,22011,98,0
3772,13,12855,0,0
4732,27,6024,0,0
4244,11,10398,0,0
19241,99,163252,12,0
0,0,0,0,0
0,0,0,0,0
6522,18,5440,261,0
5078,31,1034,1,0
3266,7,2105,0,0
9011,32,67276,200,0
2349,0,2668,131,0
52,0,0,0,0
3373,14,5816,25,0
101,0,0,0,0
2987,41,0,0,0
39636,835,251925,13010,0
30898,326,115249,9657,0
7458,77,42196,887,0
26948,641,79329,2757,0
10723,63,76419,422,0
4360,63,2722,2773,0
12687,310,34154,635,0
8669,188,65405,5316,0
20123,192,79655,502,0
2880,24,16380,112,0
3313,13,0,0,0
7725,68,22518,94,0
0,0,0,0,0
7048,122,28149,127,0
474,1,433,47,0
14899,239,24229,817,0
27830,535,131052,5927,0
3407,12,15081,22,0
494,3,0,0,0
3530,39,11849,652,0
68761,957,60635,3412,0
10708,298,30626,2987,0
15353,509,17202,566,0
11398,108,45214,4088,0
121,0,0,0,0
8388,78,31665,51,0
12981,98,91018,170,0
3120,27,655,0,0
6,0,0,0,0
2653,21,3466,0,0
113,5,0,0,0
1,0,0,0,0
15093,526,11138,151,0
136,0,0,0,0
522,0,0,0,0
11338,54,6775,476,0
1273,0,747,0,0
0,0,0,0,0
329,0,0,0,0
5364,3,5117,0,0
0,0,0,0,0
31253,200,123268,360,0
14,0,0,0,0
174,0,0,0,0
0,0,0,0,0
16,0,0,0,0
12004,106,19819,4800,0
0,0,0,0,0
0,0,0,0,0
117,0,0,0,0
5,0,0,0,0
7107,10,11108,187,0
3900,4,3123,1,0
0,0,0,0,0
3114,4,17085,11,0
19,0,1273,0,0
2845,16,837,0,0
3388,16,2206,2,0
0,0,0,0,0
8126,94,10139,33,0
0,0,0,0,0
5799,7,140533,18,0
5453,6,123585,129,0
798,0,16579,0,0
9894,53,185744,126,0
12823,109,229030,958,0
2526,1,1998,0,0
1626,2,0,0,0
7212,13,4387,0,0
18195,206,1015286,589,5102
7757,42,250243,1139,2500
9710,95,414203,485,8369
863,0,0,0,0
2917,0,3512,0,0
9239,18,9618,0,0
9672,43,465638,1379,3
11306,87,356926,7869,47930
3501,12,59536,0,0
8368,130,280460,267,11403
1669,31,13710,0,0
2218,13,37224,0,2618
5899,102,165821,0,8352
912,3,4775,0,0
461,1,0,0,0
1628,7,6066,0,0
5474,66,173691,117,1566
17054,337,701195,16739,11303
1215,4,88397,0,0
698,0,27470,0,0
7747,101,206830,0,16687
9542,67,346557,0,39242
8792,83,327420,1775,10489
5643,39,94000,398,3991
2945,43,81015,0,711
908,8,0,0,0
5342,100,121766,8,0
3598,30,4867,0,0
1486,6,566,0,0
2,0,0,0,0
3794,11,3557,0,0
0,0,0,0,0
2452,2,40,45,0
611,0,0,0,0
15285,106,8968,246,4303
368,0,0,0,0
432,0,0,0,0
1775,0,136,0,0
1532,5,145,0,0
1020,4,0,0,0
786,0,0,0,0
2840,45,0,0,0
2771,21,2680,0,0
45,0,0,0,0
4743,30,4000,38,0
10900,82,39717,867,0
4943,8,77330,238,0
5605,28,17540,530,0
2379,12,15586,1200,0
10954,91,83503,3145,0
2512,9,34385,0,0
2749,4,0,0,0
2987,20,13478,17,0
9220,80,79969,296,0
3058,23,37150,235,0
14718,182,37250,824,0
4891,30,21269,67,0
10053,104,33303,290,0
7022,34,49931,352,0
12248,114,188841,140,0
668,9,7,27,0
2737,34,11064,2,0
13299,122,77629,1006,0
7784,46,42109,34,0
6691,119,38617,251,0
21080,505,33967,447,25
2484,15,5930,1,0
2964,26,37701,233,0
4438,24,34898,238,0
10404,80,47360,81,0
3229,19,32745,276,0
160,0,0,0,0
4926,53,17755,252,0
3516,33,39471,44,0
13433,158,30684,166,0
5896,27,37481,199,0
2799,15,2227,179,0
5736,40,67426,152,0
5795,14,54400,270,0
10749,88,83817,666,0
18627,183,36363,27,0
1,0,0,0,0
3233,34,23375,605,0
7307,56,47628,486,0
2942,43,41907,502,0
38646,1137,93090,12339,0
3012,32,0,0,0
10686,73,60411,20,0
7301,49,59725,401,0
2385,7,5620,5,0
6042,22,29164,249,0
4007,21,5674,114,0
651,3,171,0,0
587,2,0,0,0
13468,188,119798,81,0
655,2,2771,0,0
19422,231,14026,230,0
7,0,307,0,0
2634,16,1066,8,0
2022,11,16030,60,0
7663,58,46510,3,0
30887,483,78629,5390,0
1483,4,3542,1,0
5090,27,16868,152,0
4903,17,9925,0,0
6479,104,1739,0,0
0,0,0,0,0
7094,73,11389,0,0
9819,109,58391,251,0
1066,2,0,0,0
0,0,0,0,0
698,4,3673,0,0
1422,13,5435,0,0
24621,756,188609,225,0
0,0,0,0,0
26103,918,124506,2642,0
12,0,96,0,0
6799,37,12290,0,0
10243,81,19622,0,0
5519,8,53759,4601,0
13837,101,143670,541,0
805,0,3055,0,0
925,11,8904,0,0
1077,8,14545,0,0
14171,164,848903,652,0
22,0,0,0,0
492,6,0,0,0
1281,4,0,0,0
6098,33,609,38,0
12152,164,3391,1837,0
4233,55,284,1080,0
119,0,0,0,0
2980,39,4330,0,0
0,0,0,0,0
11257,291,33688,48,0
0,0,0,0,0
11993,452,32780,1621,0
5027,20,37624,11,0
13750,119,98736,1205,0
834,0,3803,0,0
642,0,1281,0,0
793,9,21162,0,0
27824,390,286655,131,0
271,4,1530,8,0
2,0,0,0,0
944,4,8702,0,0
3225,28,29404,346,0
4363,26,34034,0,0
5211,35,15595,177,0
5018,23,52823,62,0
3643,11,18126,291,0
633,0,178,0,0
2223,44,14643,0,0
7604,66,38923,162,0
1216,4,3284,0,0
1110,9,8657,0,0
6006,26,181,5,0
170,0,0,0,0
478,1,991,0,0
18061,805,183083,2438,0
4000,16,20966,0,0
35,0,29,0,0
4562,14,7219,0,0
5812,44,10734,413,0
3755,36,3729,192,0
3947,25,27061,0,0
8580,369,47328,3247,0
1204,2,1746,0,0
8078,87,0,0,0
2343,1,1405,0,0
6549,112,75565,209,0
590,0,577,0,0
6889,71,30738,3,0
18355,273,80569,396,0
1,0,0,0,0
4220,29,1554,0,0
4624,6,5467,0,0
18262,133,21980,517,11120
1857,0,71,0,0
945,3,0,0,0
5156,33,36882,13,0
10980,76,132032,18,0
21722,540,138657,109,114
19647,231,32895,590,0
6321,67,37985,0,0
24966,780,111314,102,200
12867,165,785026,106,0
12632,161,13122,154,0
12052,336,16315,5,0
31565,447,288170,3556,0
18235,662,214074,1206,124
7226,87,30910,3,0
195,1,0,0,0
2285,13,7328,0,0
8933,73,50244,180,0
6420,120,8533,1,0
19158,147,60708,107,0
33111,578,96565,62,0
6867,58,7830,13,0
2668,13,10551,0,0
32642,301,273680,137,0
3356,28,3689,17,0
42,0,0,0,0
18871,131,85031,23,0
9688,45,88519,0,0
2505,64,1205,221,0
34575,255,227759,173,0
3931,9,29959,0,0
3830,37,11190,8,0
9734,62,49560,91,0
21386,440,344475,7799,15444
5924,61,202280,4589,0
9344,135,194669,682,15408
477,1,0,0,0
8158,21,6520,6,3079
2111,11,23383,31,0
2887,41,13378,6,0
2733,20,2098,22,0
284,2,308,1,0
2443,11,1840,4,0
2801,9,151,3,0
2954,32,0,0,0
4105,21,10524,56,0
3370,19,4327,91,0
7062,79,25708,99,0
26,0,0,0,0
7545,99,27270,83,0
24,0,2454,0,0
10851,99,36871,52,0
2,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
6872,98,18517,1,0
0,0,0,0,0
7222,159,12162,542,0
3482,19,2418,18,0
137,7,0,0,0
4670,31,1762,60,0
41,0,0,0,0
4702,27,0,0,0
17186,129,8630,74,0
681,6,0,0,0
547,8,314,0,0
2808,13,991,1,0
3615,27,4066,38,0
35,0,0,0,0
0,0,0,0,0
13043,272,50091,916,0
29,0,1360,0,0
13120,155,46833,1058,0
0,0,0,0,0
1,0,290,0,0
750,0,14222,0,0
5285,49,11541,31,0
30814,675,275576,304,0
0,0,0,0,0
464,6,190,0,0
28150,769,95601,6263,0
15,0,1,0,0
5927,35,24477,55,0
23,0,0,0,0
3512,17,22907,28,0
2612,23,517,0,0
2665,13,607,0,0
6638,65,2174,0,0
610,3,0,0,0
5970,44,9629,285,0
2976,19,4818,0,0
5948,24,33770,435,0
760,2,0,0,0
9784,71,70598,276,0
2109,6,8210,40,0
3392,17,15414,153,0
27823,329,274357,276,0
305,4,240,0,0
2960,23,13734,197,0
16901,180,42637,31,0
8458,53,6644,2,0
2835,59,553,37,0
259,3,199,0,0
64581,1043,18678,3578,0
188,5,0,0,0
10940,362,19421,49,0
2923,40,20660,0,0
4575,30,5061,0,0
3486,24,13622,0,0
17216,153,119730,0,0
6852,54,7149,164,0
5820,27,4724,7,0
3915,13,1468,0,0
8345,60,51923,526,0
2785,4,2436,0,0
0,0,0,0,0
72,0,0,0,0
3314,46,9260,124,0
2537,43,0,0,0
38305,1044,294340,13768,0
29582,510,123877,5938,0
6775,96,45756,597,0
26524,779,95393,3458,0
10385,79,83041,580,0
4196,63,5535,1543,0
12051,454,49876,1914,0
9030,240,61035,4064,0
19209,271,106248,464,0
102,0,0,0,0
3177,44,13769,220,0
2997,23,0,0,0
7670,95,30783,128,0
7302,134,36714,129,0
640,3,901,202,0
13981,274,28246,638,0
28433,666,165350,6263,0
3334,20,23566,49,0
676,3,0,0,0
3246,23,15754,285,0
66556,1111,42582,4067,0
10331,344,38849,166,0
13999,550,19836,95,0
11946,159,56179,2699,0
262,5,0,0,0
8852,127,48488,99,0
12616,158,114824,324,0
3270,50,59,0,0
8,0,0,0,0
2443,45,2624,0,0
0,0,0,0,0
14129,575,9581,912,0
67,0,0,0,0
656,1,0,0,0
10968,101,8157,87,0
1455,1,3619,0,0
5555,17,4431,10,0
0,0,0,0,0
31035,250,112459,126,0
0,0,0,0,0
4,0,0,0,0
0,0,0,0,0
9,0,0,0,0
11074,126,24481,2841,0
0,0,0,0,0
283,1,0,0,0
6,0,0,0,0
6818,30,6690,486,0
3766,15,937,0,0
3244,8,15614,68,0
139,4,3429,1,0
2717,19,730,0,0
3692,20,3514,149,0
0,0,0,0,0
8345,120,8841,206,0
5634,27,141842,0,0
5675,10,136084,237,0
960,2,29541,0,0
10018,88,198241,312,0
0,0,0,0,0
12360,140,277582,148,0
1851,5,1733,0,0
1739,1,439,0,0
882,2,0,0,0
7992,43,255,1,268
20764,500,837850,969,8320
0,0,0,0,0
7457,54,194463,760,0
9003,95,408979,188,3832
614,0,0,0,0
2757,2,4039,0,0
9372,19,2910,7,0
10856,46,519696,1736,54
12036,136,510683,2075,61044
3951,3,83592,0,0
3233,36,37417,0,0
0,0,0,0,0
8640,200,243226,415,11500
2541,31,12163,0,0
0,0,0,0,0
1302,7,0,0,0
3856,49,121719,0,1160
9204,235,161960,2040,7576
1191,1,3983,0,0
0,0,0,0,0
577,5,0,0,0
2124,20,12538,1,0
4092,71,135481,0,1602
18511,399,710854,21660,9016
1669,10,40817,0,50
1046,12,15687,0,0
9703,133,269686,0,10429
10220,96,451104,1719,40771
0,0,0,0,0
8997,90,393246,2333,7557
0,0,0,0,0
6400,50,92466,16,2569
6034,61,160275,0,284
1078,5,0,0,0
195,2,0,0,0
5427,70,115467,0,0
4192,0,3137,0,0
2126,13,1346,0,0
5105,4,3898,504,0
0,0,0,0,0
589,0,0,0,0
2942,1,0,0,0
21382,133,7117,229,5090
1503,5,0,0,0
778,0,0,0,0
1909,1,160,0,0
1479,2,1610,0,0
1182,0,0,0,0
906,0,0,0,0
4631,11,0,0,0
2947,61,0,0,0
4074,11,1267,12,0
33,0,0,0,0
6463,50,4430,154,0
12994,93,57142,565,0
5429,18,83848,375,0
7460,20,25617,400,0
2784,11,9302,0,0
12383,100,79088,1243,0
3081,14,39404,0,0
3185,5,0,0,0
3788,8,12786,32,0
12413,90,83210,327,0
3856,30,31208,96,0
16077,189,37825,22,0
6093,30,18789,58,0
13851,121,25623,4,0
9705,58,50924,76,0
15206,138,231016,230,0
667,2,4,0,0
3783,27,11137,0,0
15591,197,72394,792,0
9314,66,43624,28,0
7797,87,37743,44,0
24802,591,34973,749,10
2689,13,2460,3,0
3685,18,27110,72,0
8215,59,54144,72,0
11731,99,42704,166,0
3513,20,30156,24,0
5988,40,15554,573,0
3717,25,37912,222,0
15226,152,27451,223,0
7776,51,30825,18,0
4011,15,1618,30,0
7000,27,59504,100,0
6287,12,51920,34,0
11681,98,56294,700,0
20211,169,25463,199,0
4305,30,27057,574,0
7662,52,46987,309,0
3645,22,40805,269,0
46151,1157,94550,10062,0
4029,40,0,0,0
15831,79,59246,129,0
7898,96,55073,23,0
3277,17,7492,1,0
7587,38,36603,21,0
4312,24,5595,236,0
749,1,4,0,0
681,2,0,0,0
15695,172,115891,154,0
566,1,2103,0,0
376,0,0,0,0
22501,315,28465,93,0
0,0,0,0,0
8,0,0,0,0
526,0,0,0,0
4504,23,471,0,0
3101,13,16416,7,0
9090,110,43789,170,0
36521,470,87177,7501,0
1652,4,2795,0,0
6258,29,7979,17,0
6259,19,10359,0,0
0,0,0,0,0
9408,77,3700,0,0
115,3,0,0,0
7770,79,11464,0,0
139,0,0,0,0
301,0,0,0,0
12491,123,63682,8,0
1316,0,17,0,0
557,0,1016,0,0
1778,12,2390,0,0
30098,748,167003,131,0
30472,875,117272,1391,0
8,0,50,0,0
10411,67,14913,0,0
152,0,251,0,0
12202,73,17190,0,0
5877,9,45257,2266,0
15984,73,163782,862,0
1181,1,6193,41,0
714,3,7663,1250,0
1306,3,9743,0,0
14731,200,630081,12,0
747,5,0,0,0
1375,6,100,0,0
7432,29,148,71,0
17420,145,2565,492,0
475,0,0,0,0
5455,62,263,1483,0
565,2,12,0,0
4190,34,2634,10,0
0,0,0,0,0
14256,309,23130,276,0
0,0,0,0,0
16392,508,29752,1694,0
7047,28,33744,0,0
16514,190,114586,1339,0
646,1,3528,0,0
553,1,2922,3,0
1063,10,23079,0,0
1180,27,7106,0,0
36542,477,299349,217,0
280,3,1369,356,0
723,6,4619,0,0
3169,36,17569,4,0
0,0,0,0,0
6685,59,26046,17,0
6959,39,7145,164,0
6203,33,51446,490,0
4354,36,14522,9,0
569,1,391,0,0
2848,25,10886,1,0
8724,139,32328,39,2
127,0,10,0,0
1463,3,1847,0,0
1117,2,4446,0,0
7912,42,207,5,0
953,6,619,0,0
735,2,661,0,0
23098,963,202652,2160,0
4033,41,6858,0,0
88,0,32,0,0
5394,15,2222,0,0
6153,48,9727,10,0
4818,28,5219,3,0
4706,26,26351,0,0
12233,346,41664,4812,0
618,0,37,0,0
1297,3,1534,0,0
5957,36,1310,0,0
3400,8,207,0,0
8484,125,59959,232,0
641,1,1923,0,0
9467,148,13774,13,0
0,0,0,0,0
172,0,0,0,0
658,1,0,0,0
0,0,0,0,0
22908,346,60663,721,0
0,0,15,0,0
4169,11,3491,0,0
5217,4,3709,126,0
21855,93,21800,602,14310
1854,3,25,0,0
1044,0,0,0,0
5115,26,0,0,0
6736,45,36018,0,0
12939,101,106403,2,0
24754,646,111200,160,242
20831,288,48141,8,0
9063,84,24941,161,0
165,0,0,0,0
27847,785,72060,77,373
14707,165,504008,41,0
17217,143,8824,8,0
13621,290,12318,8,0
35737,434,227389,1597,0
20565,826,153491,204,68
9089,101,27304,56,392
2999,25,7921,3,0
7967,99,51773,18,0
7098,136,5330,0,0
21309,156,41107,32,0
89,1,0,0,0
32660,666,102817,188,0
14397,95,6287,10,639
3125,15,13289,0,0
35450,421,201987,2561,0
3673,54,1468,43,0
22076,222,55885,5,0
10937,54,81091,0,0
2786,60,503,0,0
38647,286,177825,89,0
3879,27,23065,1,0
4600,35,10191,190,0
10407,65,45048,85,0
49147,641,527813,3753,31320
131,0,212,0,164
7541,76,242431,11904,0
10061,155,204111,1660,7650
663,0,0,0,0
10395,37,11117,135,630
2564,11,23354,225,0
4749,57,26115,2,0
3850,27,2809,146,0
273,1,291,240,0
2913,24,2066,19,0
0,0,0,0,0
2978,3,176,9,0
3805,36,0,0,0
9510,65,16041,77,0
4431,33,1847,0,0
8735,105,13892,74,0
0,0,0,0,0
0,0,0,0,0
32,0,0,0,0
9284,126,23587,71,0
31,0,1047,0,0
11814,110,28724,1,0
2,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
7497,94,14760,0,0
8546,206,11391,197,0
3677,15,2916,55,0
0,0,0,0,0
6123,32,1699,84,0
449,0,0,0,0
59,0,0,0,0
4795,23,14,0,0
21969,160,8420,431,0
524,0,0,0,0
619,10,0,650,0
3064,20,750,3,0
3942,13,4392,130,0
84,1,298,0,0
56,0,0,0,0
0,0,0,0,0
18171,279,33688,587,0
3,0,248,0,0
15546,145,35348,56,0
0,0,0,0,0
0,0,0,0,0
701,2,7206,0,0
6348,70,9147,44,0
34523,674,303282,187,0
0,0,0,0,0
744,9,0,0,0
33378,708,71573,4380,0
46,0,0,0,0
7544,57,19687,764,0
38,0,29,0,0
0,0,0,0,0
3729,18,22277,25,0
3837,11,181,0,0
3943,26,498,0,0
173,0,0,0,0
14028,119,8760,0,0
645,6,37,0,0
6882,32,10132,93,0
3183,18,9066,9,0
6278,25,20340,23,0
1157,6,0,0,0
12268,139,84505,14,0
2872,9,11955,0,0
3500,36,12911,0,0
36,0,0,0,0
37618,355,297578,27,0
0,0,0,0,0
412,2,0,0,0
3882,21,14639,0,0
18393,241,44319,73,0
10033,54,3934,1,0
322,0,0,0,0
584,1,0,0,0
3819,65,1198,113,0
298,0,696,0,0
75335,1138,22689,3470,0
513,8,28,1,0
0,0,0,0,0
12551,497,20069,625,0
4535,29,15481,0,0
6808,70,20023,0,0
4779,29,8216,0,0
23290,213,140242,5,0
7279,50,6374,0,0
0,0,0,0,0
7079,29,1317,0,0
4436,21,3086,0,0
10510,87,46424,100,0
3215,5,3549,13,0
176,0,0,0,0
3859,21,12055,386,0
2804,59,0,0,0
45484,1124,279890,10053,0
33435,499,100768,6597,0
7724,83,43819,745,0
504,0,0,0,0
30240,730,73779,3100,0
12158,92,68720,60,0
5219,62,3630,545,0
16149,504,47112,1220,0
11842,234,63580,4338,0
23650,206,106126,759,0
0,0,0,0,0
4697,46,16245,32,0
3628,28,0,0,0
8686,110,22526,27,0
8499,146,24901,485,0
607,11,759,12,0
17358,284,29613,496,0
31988,610,150911,3135,0
3870,19,20798,188,0
630,10,0,0,0
3554,44,12836,978,0
71862,1220,37172,2155,0
11807,398,31954,222,0
17484,542,14866,119,0
12353,129,43447,4023,0
173,0,0,0,0
10924,108,44289,49,0
16328,174,86153,618,0
4188,38,501,0,0
25,0,0,0,0
3061,45,2967,0,0
0,0,0,0,0
173,0,0,0,0
0,0,0,0,0
17095,532,10177,0,0
67,0,0,0,0
621,1,0,0,0
17090,113,7275,342,0
1344,0,1024,0,0
549,0,0,0,0
6138,14,6426,0,0
39356,313,104689,252,0
124,2,0,0,0
4,0,0,0,0
0,0,0,0,0
73,0,0,0,0
11970,153,15121,4883,0
7,0,0,0,0
7861,61,14527,28,0
0,0,0,0,0
4625,59,830,0,0
623,2,0,0,0
3571,14,8675,48,0
44,0,1,0,0
3644,35,2340,3,0
5140,56,2028,0,0
172,0,0,0,0
10937,134,13078,14,0
7861,36,146381,110,0
6797,25,136089,493,0
501,7,7006,0,0
887,1,15530,0,0
10817,86,152573,83,0
477,0,9230,0,0
15810,165,256505,2036,0
2290,1,1652,44,0
1687,3,107,0,0
1023,1,0,0,0
5872,34,0,0,0
48566,624,1100874,351,10951
132,6,1139,0,165
0,0,0,0,0
7612,89,153914,470,0
795,0,0,0,0
0,0,0,0,0
9107,132,459495,646,2208
564,0,0,0,0
338,0,0,0,0
0,0,0,0,0
3194,11,4965,0,0
10034,16,8825,100,0
10058,30,526751,3826,209
11733,131,532324,3194,68232
4213,18,75590,0,0
3371,28,30982,0,0
7763,87,267855,2649,14199
0,0,0,0,0
2210,43,1056,0,2554
1174,7,0,0,0
2495,35,51289,0,1305
8640,171,170777,6270,13519
1128,2,2328,0,0
424,1,0,0,0
1750,6,24199,915,0
4787,32,162843,302,1453
15417,276,540619,33679,2067
1179,8,28232,0,0
646,0,18606,0,0
8892,143,230333,0,32604
10335,61,379019,1202,33351
8619,73,331055,4845,12852
6013,54,100222,44,5694
5854,53,129936,0,524
734,7,0,0,0
0,0,0,0,0
6246,76,142152,19,0
4023,10,974,0,0
1492,0,342,0,0
4875,3,9669,0,0
462,5,0,0,0
2820,0,0,0,0
1646,1,1160,0,0
21130,135,6390,333,4872
1583,2,229,0,0
631,0,0,0,0
1692,1,54,0,0
1235,0,0,0,0
1153,0,0,0,0
857,0,0,0,0
2376,18,0,0,0
2068,47,0,0,0
3957,19,2012,200,0
68,0,0,0,0
5053,34,5728,4,0
9669,108,40557,104,0
4638,31,86631,219,0
6241,27,12704,1241,0
2758,8,13403,0,0
13290,110,106632,3053,0
0,0,0,0,0
3486,27,38200,97,0
3034,2,0,0,0
3536,19,13311,9,0
9173,104,82490,270,0
4114,17,40750,23,0
17002,214,39622,196,0
5020,16,27984,0,0
11863,100,40628,16,0
6846,37,44468,22,0
12133,128,276934,370,0
611,2,0,0,0
3535,26,9106,8,0
15408,183,59376,760,0
9421,90,36646,63,0
7690,128,34818,24,0
23320,579,34397,327,10
2620,6,6923,29,0
3516,35,27295,19,0
3878,21,40088,23,0
10961,106,46480,158,0
0,0,0,0,0
3288,19,32330,35,0
5611,50,16794,52,0
4097,23,48480,69,0
11232,142,39057,989,0
4938,34,27735,122,0
2960,30,2323,40,0
6313,31,70208,111,0
6088,30,57601,140,0
12253,142,62946,42,0
21028,205,36687,27,0
4199,29,30108,153,0
7103,61,49927,134,0
3464,38,50295,61,0
46387,1154,99785,10727,0
599,3,0,0,0
11702,62,51246,548,0
6861,37,57813,68,0
3377,22,3514,0,0
6143,36,35229,0,0
5050,29,8636,77,0
528,1,0,0,0
713,1,0,0,0
14652,208,120932,4,0
974,2,2002,0,0
41,0,2,0,0
21776,321,30664,118,0
9,0,0,0,0
4720,30,1417,2,0
2724,14,13421,0,0
10945,76,42005,35,0
36932,456,93058,8394,0
1309,4,4923,0,0
5095,17,4933,18,0
4794,18,7985,0,0
8993,129,7403,0,0
0,0,0,0,0
7786,95,12260,0,0
155,0,0,0,0
299,0,0,0,0
10159,106,87408,1073,0
1019,2,0,0,0
509,0,1687,0,0
1254,32,2238,0,0
32749,678,155869,936,0
0,0,0,0,0
185,2,0,0,0
0,0,0,0,0
0,0,0,0,0
30598,940,106745,2180,0
6694,36,17545,0,0
0,0,0,0,0
15762,132,20247,134,0
5619,8,59407,2164,0
13211,67,152572,838,0
972,13,200,6,0
1154,4,12206,0,0
1083,2,12263,0,0
16897,184,857810,160,0
61,0,0,0,0
554,3,0,0,0
1115,5,0,0,0
7636,48,478,0,0
15136,173,4683,212,0
780,1,12,0,0
4702,55,487,1053,0
3834,31,2385,165,0
15787,318,30619,226,0
0,0,0,0,0
15369,547,28100,2167,0
6928,55,46741,0,0
17664,180,121897,634,0
1257,1,4772,0,0
523,4,102,0,0
1268,4,33446,0,0
40730,455,435183,47,0
292,2,1493,0,0
779,3,3539,1,0
5302,34,22847,3,0
5079,43,25725,0,0
6961,28,16814,33,0
504,12,688,573,0
6976,35,65592,89,0
4379,14,19410,1,0
2320,2,1885,106,0
1563,2,319,0,0
3122,26,16458,1,0
8420,166,37663,448,0
1070,7,5585,0,0
1079,6,8782,0,0
8096,47,202,1,0
0,0,0,0,0
207,0,5217,0,0
616,1,523,0,0
25174,842,148209,1415,0
2951,21,11263,0,0
69,0,12,0,0
5174,27,3330,65,0
5935,48,10372,4,0
3874,41,4904,0,0
4354,11,20000,82,0
11175,342,46766,3464,0
966,8,852,0,0
2121,14,1755,0,0
3277,4,2092,0,0
7596,134,74523,26,0
569,0,5,0,0
8357,100,18039,1,0
0,0,0,0,0
169,0,0,0,0
21516,240,64209,932,0
3,0,5,0,0
3364,6,1855,0,0
4743,1,2173,203,0
22299,128,25531,632,16973
1694,2,205,0,0
822,2,0,0,0
2418,12,0,0,0
4519,34,34079,1,0
13583,102,117853,96,0
22334,599,106330,130,396
20846,307,40355,326,0
8819,95,37418,2,0
91,0,0,0,0
31025,757,111021,907,0
15422,163,843919,173,0
15353,155,11907,7,0
16027,300,16434,1,0
37049,521,229576,303,0
23481,736,186397,313,119
8478,85,31690,1,0
2066,14,11627,0,0
8148,94,58885,554,0
6207,105,3688,0,0
19260,187,53547,46,0
34189,674,119701,365,0
9434,69,6859,145,0
2877,14,19446,0,0
32862,331,279144,466,0
3938,51,1945,60,0
15732,140,74639,499,0
10073,77,87885,0,0
2626,47,353,315,0
33618,302,220409,620,0
3431,11,23823,0,0
4024,24,5320,0,0
9801,65,60906,333,0
34857,423,462528,9743,16911
0,0,255,130,94
